<<<<<<< HEAD
offensive,class,tokenized,clean_tweet
No,2,"['charli', 'rangel', 'apolog', 'tea', 'parti', 'member', 'ill', 'set', 'meet', 'explain', 'outrag', 'comment']", charlie rangel apologize tea party members ill set meetings explain outrageous comments
Yes,1,"['lol', 'ok', 'cunt']",lol ok cunt
No,2,"['boy', 'break', 'new', 'girlfriend', 'coupl', 'day', 'later', 'someth', 'didnt', 'know', 'abo']", boy breaks new girlfriend couple days later something didnt know abo
Yes,1,"['spike', 'lee', 'one', 'wealthi', 'peopl', 'bitch', 'that', 'caus', 'gentrif']", spike lee one wealthy people bitches thats causing gentrification
Yes,1,"['eal', 'seriou', 'ct', 'bunch', 'whiney', 'cunt']",eal serious ct bunch whiney cunts
Yes,1,"['grab', 'bitch', 'u', 'lmao', 'oh', 'belt', 'fendi']", grab bitches u lmao oh belt fendi
No,2,"['could', 'get', 'match', 'burner', 'phone', 'ghetto', 'fab', 'month']",could get matching burner phones ghetto fab months
Yes,1,"['swear', 'care', 'bout', 'everyth', 'bitch']", swear care bout everything bitches
No,2,"['see', 'jig']",see jig
No,2,"['eason', 'didnt', 'order', 'shirt', 'taffi', 'know', 'live', 'would', 'probabl', 'find', 'stab']",eason didnt order shirt taffy know live would probably find stab
No,2,['yanke'],yankee
No,2,"['alway', 'pathet', 'mutt', 'desper', 'seek', 'attent', 'amp', 'purpos', 'matter', 'jp', 'write', 'never', 'chang']",always pathetic mutt desperately seeking attention amp purpose matter jp writes never change
Yes,1,"['wish', 'made', 'hoe', 'fax', 'id', 'like', 'show', 'hoe', 'fax', 'date', 'girl']", wish made hoe fax id like show hoe fax dateing girl
No,2,['ash'],ash
Yes,1,"['ell', 'bitch', 'want', 'loveeee']",ell bitch want loveeeee
No,2,"['riserhym', 'wear', 'green', 'danc', 'jig', 'amp', 'sing', 'live', 'tune', 'w', 'http']", riserhyme wear green dance jig amp sing lively tune w http
Yes,1,"['like', 'bitch', 'plea', 'lol', 'httptcopnvmaacwi']",like bitch please lol httptcopnvmaacwy
Yes,1,"['oni', 'romo', 'bitch', 'httptcosaxgh']",ony romo bitches httptcosaxgh
Yes,1,"['bird', 'as', 'nigga', 'get', 'feather', 'ruffl', 'shook', 'aint', 'thing', 'half', 'way', 'crook']",bird ass niggas getting feathers ruffled shook aint thing half way crook
No,2,"['given', 'ricketi', 'slant', 'roof', 'id', 'say', 'like', 'pizza', 'shanti']",given rickety slant roof id say like pizza shanty
Yes,1,"['one', 'time', 'illest', 'bitch', 'aliv']",one time illest bitch alive
Yes,1,"['ill', 'call', 'bitch', 'short', 'last', 'resort', 'first', 'resort']",ill call bitch short last resort first resort
No,2,"['comstock', 'lode', 'boon', 'grew', 'ppl', 'amp', 'becam', 'largest', 'amp', 'wealthiest']", comstock lode boon grew ppl amp became largest amp wealthiest
Yes,1,"['fuck', 'mexico', 'bitch']",fucking mexico bitches
Yes,1,"['next', 'bitch', 'fuck', 'im', 'goin', 'spot', 'lol']",next bitch fuck im goin spot lol
Yes,1,"['urn', 'hope', 'solo', 'one', 'crazi', 'bitch', 'httptcowlqnfdsxa']",urns hope solo one crazy bitch httptcowlqnfdsxa
Yes,1,"['cant', 'even', 'sleep', 'fuck', 'car', 'mother', 'fucker', 'drive', 'like', 'retard', 'pump', 'break', 'hard']",cant even sleep fucking car mother fucker drives like retard pumps breaks hard
Yes,1,"['mmmm', 'sure', 'dont', 'seem', 'like', 'lmfao', 'yes', 'ill', 'bitch', 'done']",mmmm sure dont seem like lmfao yess ill bitch done
No,2,"['spit', 'anim', 'cracker', 'doesnt', 'even', 'tast', 'like', 'hippo']", spits animal cracker doesnt even taste like hippo
Yes,1,"['put', 'ona', 'bitch', 'make', 'bang', 'set', 'gave', 'hoe', 'dick', 'came', 'left']",put ona bitch make bang set gave hoe dick came left
No,2,"['lil', 'kim', 'realli', 'made', 'trash', 'smh']",lil kim really made trash smh
Yes,1,"['sweet', 'milf', 'white', 'lingeri', 'hose', 'rip', 'pussypound', 'httptcocmacswjna']",sweet milf white lingerie hose ripped pussypounded httptcocmacswjna
Yes,1,"['like', 'nigga', 'you', 'real', 'mark', 'as', 'bitch', 'lol']",like nigga yous real mark ass bitch lol
No,2,['httptcoijdhkwdkoq'], httptcoijdhkwdkoq
No,2,"['pull', 'dead', 'bird', 'garden', 'grate', 'hot', 'sun', 'wink', 'rot', 'eye', 'socket']", pulled dead bird garden grateful hot sun winked rotting eye socket
Yes,1,"['dumb', 'as', 'scream', 'fuck', 'redskin', 'big', 'as', 'echo', 'fill', 'park', 'garag']",dumb ass screams fuck redskins big ass echo filled parking garage
Yes,1,"['nowaday', 'u', 'threesom', 'new', 'gener', 'bitch', 'one', 'hoe', 'gon', 'na', 'go', 'tell', 'everybodi', 'fuck']", nowadays u threesome new generation bitches one hoe gonna go tell everybody fucked
Yes,1,"['smile', 'bitch', 'love', 'smile']",smile bitches love smiling
Yes,1,"['goodnight', 'pretti', 'bitch', 'n', 'real', 'nigga', 'fuck', 'da', 'rest']",goodnight pretty bitches n real niggas fuck da rest
No,2,"['unfollow', 'said', 'cri', 'watch', 'dawn', 'ape', 'lmaooooooo']",unfollowed said cried watching dawn apes lmaooooooo
No,2,"['browni', 'browni', 'love', 'movi']",brownies brownie love movie
Yes,1,"['u', 'gon', 'wit', 'ur', 'bae', 'even', 'cheat', 'shut', 'fuck', 'take', 'dick', 'pussi', 'aint', 'noth', 'better', 'love']",u gon wit ur bae even cheat shut fuck take dick pussy aint nothing better love
No,2,"['cant', 'see', 'im', 'flip', 'bird']",cant see im flipping bird
Yes,1,"['lmaoooo', 'middl', 'school', 'knock', 'pussi', 'ear', 'shirt', 'french', 'toast']",lmaoooo middle school knocking pussy earrings shirt french toast
Yes,1,"['bring', 'round', 'slum', 'yo', 'hoe', 'get', 'slay']", bring round slums yo hoe get slayed
Yes,1,"['fat', 'white', 'bitch', 'skinni', 'po', 'black', 'niggayeah', 'im', 'metairi', 'fa', 'sho']",fat white bitch skinny po black niggayeah im metairie fa sho
No,2,"['hank', 'hun', 'lt', 'im', 'crush', 'love', 'work', 'itll', 'month', 'gone', 'time', 'go', 'back']",hanks hun lt im crushed love working itll months gone time go back
No,2,"['bird', 'ill', 'share', 'lone', 'view']",birds ill share lonely view
Yes,1,"['aaa', 'bitch', 'raaa']",aaa bitch raaa
Yes,1,"['hungri', 'ferkin', 'nip']",hungry ferkin nips
Yes,1,"['student', 'call', 'bitch', 'grade', 'tell', 'homegirl', 'im', 'see', 'assign', 'submit']",student call bitch grade tell homegirl im seeing assignment submitted
No,2,"['thank', 'mr', 'wilson', 'pas', 'along', 'tremend', 'respons', 'sole', 'focu', 'empow', 'leadership', 'bui']", thanks mr wilson passing along tremendous responsibility sole focus empower leadership bui
No,2,"['let', 'go', 'httptcortedxp']",lets go httptcortedxp
No,2,"['amo', 'two', 'walk', 'togeth', 'unless', 'agre']", amos two walk together unless agreed
Yes,1,"['nicca', 'anxiou', 'hear', 'shit', 'g']",nicca anxious hear shit g
Yes,1,"['haha', 'noo', 'bitch', 'stop', 'play', 'game', 'hoe']",haha noo bitch stop playing games hoe
Yes,1,"['bitch', 'thought', 'hot', 'sauc', 'bbq', 'sauc', 'tf', 'put', 'bbq', 'sauc', 'taco', 'begin']",bitch thought hot sauce bbq sauce tf puts bbq sauce tacos begin
No,2,"['padr', 'yankeeangel', 'fan', 'need', 'stfu']",padre yankeeangel fans need stfu
No,2,"['ememb', 'dad', 'run', 'rotari', 'hoe', 'corn', 'freez', 'knock', 'dead', 'leav', 'turn', 'brown']",emember dad running rotary hoe corn freeze knock dead leaves turn brown
Yes,1,"['bitch', 'goin', 'downnnn', 'hillllll']",bitch goin downnnn hillllll
No,2,"['snl', 'mock', 'entir', 'obama', 'tenur', 'ebola', 'skit', 'hot', 'air', 'httptcomijdgxuc']",snl mocks entire obama tenure ebola skit hot air httptcomijdgxuc
Yes,1,"['jealou', 'bitch', 'like', 'dont', 'subtweet', 'hoe']",jealous bitches like dont subtweet hoe
Yes,1,"['meek', 'nut', 'shit', 'one', 'time', 'bitch', 'guess', 'yall', 'forgot', 'hoe', 'shit', 'wale', 'twitter', 'oh', 'ok']",meek nut shit one time bitch guess yall forgot hoe shit wale twitter oh ok
No,2,"['xbox', 'one', 'would', 'much', 'cooler', 'put', 'bird']", xbox one would much cooler put bird
Yes,1,"['im', 'finna', 'bag', 'im', 'cut', 'weak', 'hoe']", im finna bag im cutting weak hoes
Yes,1,"['seen', 'show', 'seen', 'hoe', 'wasnt', 'hot', 'would', 'thick']",seen shows seen hoes wasnt hot would thick
No,2,"['mom', 'came', 'home', 'taco', 'browni']",mom came home tacos brownies
No,2,"['school', 'wouldnt', 'give', 'kid', 'schedul']",school wouldnt give kids schedules
Yes,1,"['life', 'short', 'salti', 'get', 'u', 'pussi', 'happi']", life short salty get u pussy happy
Yes,1,"['epost', 'httptcogcsrbhqoqp', 'kush', 'blunt', 'convo', 'simpl', 'mind', 'ho', 'made', 'pic', 'bet']",epost httptcogcsrbhqoqp kush blunt convos simple minded ho made pic bet
No,2,"['ingt', 'gt', 'dog', 'dont', 'eat', 'much', 'bird', 'everyth', 'seem', 'human', 'term']",ingt gt dogs dont eat much birds everything seems human terms
Yes,1,"['ugh', 'like', 'hate', 'momma', 'get', 'talk', 'proper', 'like', 'bitch', 'stfu']",ugh like hate momma get talking proper like bitch stfu
Yes,1,"['omg', 'bitch', 'fuck', 'stupid', 'swear', 'blah', 'blah', 'blah', 'week', 'later', 'omg', 'ilysm', 'bae', 'ur', 'best', 'friend', 'swear']",omg bitch fucking stupid swear blah blah blah week later omg ilysm bae ur best friend swear
Yes,1,"['bitch', 'handin', 'neck', 'like', 'free', 'chine', 'food', 'sampl', 'mall', 'go', 'bed', 'everi', 'night', 'wonder', 'aint']", bitches handin neck like free chinese food samples mall go bed every night wondering aint
Yes,1,"['real', 'nigga', 'shit', 'bitch', 'need', 'slap']", real nigga shit bitches need slapped
Yes,1,"['vp', 'joe', 'dildo', 'still', 'want', 'gun', 'hey', 'joe', 'fu', 'oath', 'break', 'prick', 'need', 'rout', 'how', 'feel', 'honkey', 'whippin', 'boy']",vp joe dildo still wants guns hey joe fu oath breaking prick needs routed hows feel honkey whippin boy
Yes,1,"['day', 'like', 'color', 'dat', 'wrap', 'day', 'hoe', 'like', 'mummi']",day like coloreds dat wrap day hoes like mummies
No,2,"['meatloaf', 'cream', 'potato', 'deer', 'steak', 'gravi', 'pinto', 'bean', 'cornbread', 'pear', 'cobbler', 'n', 'bread', 'pud', 'fhc']",meatloaf cream potatoes deer steak gravy pinto beans cornbread pear cobbler n bread pudding fhc
No,2,"['would', 'think', 'common', 'trash', 'tf']",would think common trash tf
Yes,1,"['unfollow', 'crazi', 'asian', 'bitch', 'earlier', 'lol', 'dont', 'play']",unfollow crazy asian bitch earlier lol dont play
Yes,1,"['man', 'without', 'fag', 'hag', 'guess']",man without fag hag guess
No,2,"['got', 'new', 'fish', 'albino', 'name', 'shaquita', 'bahaha']",got new fish albino named shaquita bahaha
Yes,1,"['get', 'weak', 'as', 'juco', 'highlight', 'twitter', 'hoe']",get weak ass juco highlights twitter hoe
No,2,"['u', 'decid', 'drink', 'everclear', 'go', 'yanke', 'game', 'two', 'made', 'seat']",us decided drink everclear go yankees game two made seat
Yes,1,"['sick', 'bitch', 'nutjob']",sick bitch nutjob
No,2,"['guest', 'want', 'bird', 'think']",guest want bird think
Yes,1,"['ffffffffffffuck', 'baratheon', 'rebellion', 'bitch']",ffffffffffffuck baratheon rebellions bitch
Yes,1,"['good', 'dnt', 'sucker', 'sad', 'mad', 'bitch']",good dnt sucker sad mad bitches
No,2,"['either', 'gun', 'sandwich', 'detail', 'look', 'realli', 'fuzzi', 'right', 'dont', 'trust', 'polic', 'depart', 'mo']",either gun sandwich details looking really fuzzy right dont trust police department mo
Yes,1,"['old', 'raglyscrag', 'bitch', 'place']",old raglyscrag bitch places
Yes,1,"['lol', 'man', 'bitch', 'shut', 'fuck', 'upppppp']", lol man bitch shut fuck upppppp
Yes,1,"['okay', 'mani', 'peopl', 'realli', 'care', 'see', 'girl', 'nip', 'shirt']",okay many people really care see girls nips shirt
Yes,1,"['could', 'meeeeeee', 'bitch']",could meeeeeee bitch
No,2,"['dumpster', 'rt', 'gahbag', 'rt', 'chick', 'smoke', 'trash', 'debat']",dumpster rt gahbage rt chicks smoke trash debate
Yes,1,"['fuck', 'pussi', 'fuck', 'mouth', 'fuck', 'as', 'caus', 'nasti']",fuck pussy fuck mouth fuck ass cause nasty
No,2,"['wont', 'run', 'ball', 'offens', 'coordin', 'retard']",wont run ball offensive coordinator retarded
Yes,1,['pussi'],pussies
No,2,"['love', 'watch', 'bird', 'migrat', 'wish', 'understood', 'peac', 'sight']",love watching birds migrate wish understood peaceful sight
Yes,1,"['ghetto', 'bitch', 'pregnant', 'af', 'smh', 'poor', 'kid']", ghetto bitches pregnant af smh poor kids
Yes,1,"['idgaf', 'anyon', 'say', 'gambl', 'stupid', 'like', 'constantli', 'bitch', 'money', 'tf', 'would', 'go', 'casino']",idgaf anyone say gambling stupid like constantly bitch money tf would go casino
Yes,1,"['man', 'im', 'tryin', 'take', 'intox', 'charli', 'sheen', 'level', 'today', 'im', 'go']",man im tryin take intoxication charlie sheen levels today im going
Yes,1,"['hot', 'wear', 'whatev', 'lol', 'shit', 'could', 'come', 'bitch', 'brief', 'would']",hot wear whatever lol shit could come bitch briefs would
No,2,"['well', 'jay', 'guess', 'wan', 'na', 'keep', 'hous', 'burn', 'downth', 'bird', 'word', 'yeah']",well jay guess wanna keep house burning downthe bird word yeah
No,2,"['new', 'censu', 'questionstempest', 'teapotaca', 'stayscost', 'downmilget', 'cover', 'success', 'stori']", new census questionstempest teapotaca stayscosts downmilgetting covered success story
Yes,1,"['middl', 'school', 'hoe', 'use', 'call', 'mandingo', 'warrior']",middle school hoes used call mandingo warrior
No,2,"['funni', 'rick', 'scott', 'accus', 'charli', 'crist', 'chang', 'posit', 'everyth', 'rick', 'posit', 'dictat', 'corp']", funny rick scott accuses charlie crist changing positions everything ricks positions dictated corp
No,2,"['poor', 'littl', 'guinea', 'pig', 'die']",poor little guinea pig died
Yes,1,"['would', 'never', 'someon', 'that', 'afraid', 'tell', 'nigga', 'bitch', 'togeth', 'look', 'like', 'secret', 'fuck', 'outta', 'h']", would never someone thats afraid tell niggas bitches together look like secret fuck outta h
No,2,"['earli', 'bird', 'get', 'worm']",early bird gets worm
Yes,1,"['bitch', 'tit', 'as', 'dont', 'even', 'get', 'hug', 'your', 'one', 'boy', 'get', 'handshak']", bitches tits ass dont even get hug youre one boys get handshake
No,2,"['run', 'differentialsmet', 'yanke']", run differentialsmets yankees
Yes,1,"['bitch', 'give', 'viru']",bitches give virus
No,2,"['browni', 'bomb', 'httptcolkzlqqjw']",brownies bomb httptcolkzlqqjw
No,2,"['sinc', 'hoser', 'hi']",since hoser hi
Yes,1,"['snapchat', 'got', 'hack', 'hoe', 'explain', 'httptcotworxrojei']", snapchat got hacked hoes explaining httptcotworxrojei
No,2,"['specul', 'mock', 'draft', 'final', 'draft', 'day']",speculation mock drafts finally draft day
Yes,1,"['choat', 'choke', 'twinkiesgt', 'damn', 'time', 'bet']",choate chokes twinkiesgt damn time bet
No,2,"['name', 'someth', 'trash', 'cav']",name something trash cavs
Yes,1,"['nigga', 'realli', 'dickin', 'hoe', 'ona', 'gram', 'that', 'reason', 'got', 'big', 'head']",niggas really dickin hoes ona gram thats reason got big head
No,2,"['burnat', 'yanke', 'thatch', 'roof', 'cottag', 'httptcojdziwbdt']",burnating yankees thatch roof cottages httptcojdziwbdt
No,2,"['babe', 'buy', 'brazilian', 'peruvian', 'bengali']", babes buy brazilian peruvian bengali
Yes,1,"['know', 'pictur', 'hoe', 'head', 'good', 'knock', 'wind', 'boy']",knowing picture hoe head good knocked wind boy
Yes,1,"['sing', 'kill', 'pussi', 'die', 'eye', 'open']",sings killed pussy died eyes open
No,2,"['also', 'bird', 'citi', 'math', 'theorem', 'make', 'assumpt']",also bird city math theorem make assumptions
No,2,"['would', 'interest', 'eggplant', 'rt', 'twerk', 'httptcouftruvdz']",would interested eggplant rt twerk httptcouftruvdz
No,2,"['jay', 'z', 'vers', 'trash', 'httptcoeybbbtm']", jay z verse trash httptcoeybbbtm
Yes,1,"['ghetto', 'as', 'band', 'get', 'snuck']",ghetto ass bands gets snuck
Yes,1,"['wonder', 'mani', 'yall', 'hoe', 'got', 'homegrown', 'sex', 'tape', 'onlin', 'uoeno']", wonder many yall hoes got homegrown sex tapes online uoeno
No,2,"['colombia', 'support', 'remind', 'u', 'doubl', 'bird', 'univers', 'languag', 'httptcojeutisqf']", colombia supporter reminds us double bird universal language httptcojeutisqf
Yes,1,"['hate', 'dumb', 'bitch']", hate dumb bitch
Yes,1,"['get', 'bitch', 'httptcoyuoqmghvbf']", get bitches httptcoyuoqmghvbf
Yes,1,"['like', 'bald', 'asshol', 'complain', 'long', 'bill', 'draw', 'moron', 'pictur']",like bald asshole complain long bill draw morons pictures
No,2,"['fan', 'schedul', 'meet', 'pier', 'sat', 'pm', 'trash', 'talk', 'heckl', 'san', 'franciscan', 'prepar', 'wear']", fans scheduled meet pier sat pm trash talk heckle san franciscans prepared wear
Yes,1,"['armi', 'femal', 'bitch', 'everyth']",army females bitch everything
Yes,1,"['put', 'peoplebitch', 'face']",puts peoplebitch face
Yes,1,"['bitch', 'realli', 'marri', 'rich', 'as', 'nigga']",bitches really marry rich ass niggas
No,2,"['im', 'trash']",im trash
No,2,"['primo', 'got', 'home', 'tank', 'mlb', 'final', 'win', 'even', 'better', 'time', 'get', 'seriou', 'sept', 'call', 'time']",primo got home tanks mlb finally winning even better time get serious sept call time
Yes,1,"['dont', 'need', 'savin', 'need', 'get', 'fuck', 'high', 'get', 'pussi']",dont need savin need get fucking high get pussy
No,2,"['found', 'oreo', 'pocket', 'thank', 'look', 'xx']", found oreo pocket thanks looking xx
No,2,"['couldnt', 'press', 'send', 'tweet', 'anchor', 'babi', 'even', 'raw']",couldnt press send tweet anchor babies even raw
Yes,1,"['scare', 'pepper', 'spray', 'bitch', 'hand', 'gentli', 'rest', 'fanni', 'pack']", scared pepper spray bitch hand gently resting fanny pack
No,2,"['yrese', 'trash']",yrese trash
No,2,"['ive', 'greatest', 'job', 'world', 'got', 'chanc', 'shortstop', 'new', 'york', 'yanke', 'derek', 'jeter', 'http']", ive greatest job world got chance shortstop new york yankees derek jeter http
Yes,1,"['xx', 'rt', 'fat', 'bitch', 'normal', 'size', 'leg', 'look', 'like', 'car', 'key']",xx rt fat bitches normal sized legs looking like car keys
Yes,1,"['work', 'done', 'day', 'get', 'everybodi', 'el', 'scramblin', 'sunday', 'day', 'rest', 'bitch']",work done day get everybody else scramblin sunday day rest bitches
No,2,"['water', 'isnt', 'yellow', 'im', 'healthi', 'student']",water isnt yellow im healthy student
No,2,"['charli', 'crist', 'win', 'democrat', 'primari', 'httptcofunqxooo']", charlie crist wins democratic primary httptcofunqxooo
Yes,1,"['cunt', 'nigger', 'fuck', 'ball', 'tit', 'cocksuck', 'piss', 'dick', 'kike', 'cant', 'take', 'swear', 'dont', 'go', 'god', 'damn', 'internet']",cunt nigger fuck balls tits cocksucker piss dick kike cant take swearing dont go god damn internet
Yes,1,"['dick', 'sad', 'life', 'hair', 'mess', 'famili', 'nut', 'neighbor', 'asshol', 'bestfriend', 'pussi', 'amp', 'owner', 'beat']",dick sad life hair mess family nuts neighbors asshole bestfriends pussy amp owner beats
Yes,1,"['sorri', 'bitch', 'take', 'luck', 'beat']", sorry bitches takes luck beat
No,2,"['edskin', 'chang', 'name', 'injun']",edskins change name injuns
Yes,1,"['im', 'sure', 'bitch', 'frfr', 'tf']",im sure bitch frfr tf
No,2,"['est', 'today', 'im', 'make', 'pan', 'browni', 'im', 'go', 'lay', 'bed', 'day', 'amp', 'eat', 'heart', 'content']",est today im making pan brownies im going lay bed day amp eat heart content
